SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,INDICATORID,SUBINDICATORID,FACTORS,QUES_TYPE
2022,LEVEL3ID = 314,Office of the Chief Financial Officer / Branch Management Services Unit (BMSU) / Cost Recovery&Investment Plan / Departmental Submissions and Performance Measurement Directorat,Bureau du Sous-ministre et Dirigeant principal des finances/ Unité des services de gestion de la Direction générale (USGDG) Recouvrement des coûts et planification des investissements / Direction des,,Q01,47,44,0,9,0,0,0,91,0,9,91,4.3,83,30,4,14,Directorates,1
2022,LEVEL3ID = 315,Comptrollership Systems Modernization Division,Division de la modernisation des systèmes pour la fonction de contrôleur,,Q01,53,43,0,2,2,0,0,96,0,4,96,4.42,86,80,4,14,Directorates,1
2022,LEVEL4ID = 415,Accounting Operations Division,Division des opérations,,Q01,50,50,0,0,0,0,0,100,0,0,100,4.5,88,30,4,14,Divisions,1
2022,LEVEL4ID = 416,"Policy, Internal Controls and Corporate Accounting Division / Financial Operations Directorate-DGO /","Division des politiques, des contrôles internes et de la comptabilité ministérielle / Direction des opérations financière-BDG/",,Q01,54,40,0,0,6,0,0,94,0,6,94,4.35,84,15,4,14,Divisions,1
2022,LEVEL4ID = 417,"Procurement, Material and Assets Management Division",Division des approvisionnements et de la gestion du matériel et des biens,,Q01,52,39,0,9,0,0,0,91,0,9,91,4.34,84,15,4,14,Divisions,1
2022,LEVEL3ID = 316,Financial Management Directorate (FMD),Direction de la gestion financière (DGF),,Q01,31,63,3,0,2,0,0,95,3,2,95,4.21,80,35,4,14,Directorates,1
2022,LEVEL2ID = 208,Healthy Environments and Consumer Safety Branch,Direction générale de la santé environnementale et de la sécurité des consommateurs,,Q01,39,48,2,8,3,0,0,87,2,11,87,4.12,78,585,4,14,Departments,1
2022,LEVEL3ID = 317,"Assistant Deputy Minister's Office / Policy, Planning and Integration","Bureau de la sous-ministre adjointe / Direction des politiques, de la planification et de l'intégration",,Q01,38,48,0,10,3,0,0,87,0,13,87,4.09,77,30,4,14,Directorates,1
2022,LEVEL3ID = 318,Environmental and Radiation Health Sciences Directorate,Direction des sciences de la santé environnementale et de la radioprotection,,Q01,38,48,1,12,1,0,0,86,1,13,86,4.11,78,135,4,14,Directorates,1
2022,LEVEL4ID = 418,Radiation Protection Bureau,Bureau de la radioprotection,,Q01,41,42,4,12,2,0,0,83,4,13,83,4.09,77,45,4,14,Divisions,1
2022,LEVEL4ID = 419,Environmental Health Science and Research Bureau,Bureau de la science et de la recherche en santé environnementale,,Q01,35,49,0,16,0,0,0,84,0,16,84,4.04,76,55,4,14,Divisions,1
2022,LEVEL4ID = 420,"Consumer and Clinical Radiation Protection Bureau / Director General's Office / Office of Science Policy, Liaison and Coordination / Office of Management Services, Planning and Evaluation / Office of Environmental Health","Bureau de la protection contre les rayonnements des produits cliniques et de consommation / Bureau du directeur général / Bureau des politiques scientifique, de la liaison et de la coordination / Bureau des services de gestion, de planification et évaluation",,Q01,37,56,0,8,0,0,0,92,0,8,92,4.21,80,25,4,14,Divisions,1
2022,LEVEL3ID = 319,Safe Environments Directorate,Direction de la sécurité des milieu0,,Q01,38,49,2,6,3,1,1,88,2,9,88,4.14,79,170,4,14,Directorates,1
2022,LEVEL4ID = 421,New Substances Assessment and Control Bureau,Bureau de l'évaluation et du contrôle des substances nouvelles,,Q01,43,54,3,0,0,0,0,97,3,0,97,4.4,85,30,4,14,Divisions,1
2022,LEVEL4ID = 422,E0isting Substances Risk Assessment Bureau / Risk Management Bureau,Bureau de lévaluation des risques pour les substances e0istantes / Bureau de la gestion du risque,,Q01,34,50,4,7,5,0,0,84,4,12,84,4.01,75,55,4,14,Divisions,1
2022,LEVEL4ID = 423,Water and Air Quality Bureau,Bureau de la qualité de l'eau et de l'air,,Q01,31,50,3,7,2,3,4,86,3,10,86,4.07,77,35,4,14,Divisions,1
2022,LEVEL4ID = 424,Climate Change and Innovation Bureau / Chemicals and Environmental Health Management Bureau / Business Process Improvement Bureau / Director General's Office,Bureau des changements climatiques et de l'innovation / Bureau de la gestion des produits chimiques et de la santé environnementale / Bureau de lamélioration des produits opérationnels / Bureau du directeur général,,Q01,38,50,0,8,4,0,0,87,0,13,87,4.08,77,35,4,14,Divisions,1
2022,LEVEL3ID = 320,Consumer and Hazardous Product Safety Directorate,Direction de la sécurité des produits de consommation et produits dangereu0,,Q01,36,52,5,5,1,0,0,89,5,6,89,4.18,80,100,4,14,Directorates,1
2022,LEVEL4ID = 425,"Assessment, Information and Engagement Bureau / Director General's Office (includes SPD)","Bureau de lévaluation, de linformation et de lengagement/ Bureau du directeur général",,Q01,38,48,10,4,0,0,0,85,10,4,85,4.19,80,40,4,14,Divisions,1
2022,LEVEL4ID = 426,Risk Management Bureau / Workplace Hazardous Materials Bureau,Bureau de la gestion du risque / Bureau des matières dangereuses utilisées au travail,,Q01,23,63,4,6,4,0,0,86,4,10,86,3.95,74,30,4,14,Divisions,1
2022,LEVEL2ID = 209,Controlled Substances and Cannabis Branch,Direction générale des substances contrôlées et du cannabis,,Q01,40,46,2,8,4,0,0,86,2,11,86,4.11,78,540,4,14,Departments,1
2022,LEVEL3ID = 321,Assistant Deputy Minister's Office/Opioid Response Team,Bureau de la sous-ministre adjointe / Équipe d'intervention en matière d'opioïdes,,Q01,36,59,0,5,0,0,0,95,0,5,95,4.27,82,20,4,14,Directorates,1
2022,LEVEL3ID = 322,Branch Operational Support Services,Services de soutien opérationnel de la direction générale,,Q01,50,40,0,10,0,0,0,90,0,10,90,4.31,83,45,4,14,Directorates,1
2022,LEVEL3ID = 323,"Horizontal Policy, Planning and Program Directorate","Direction des politiques, de la planification et des programmes horizontau0",,Q01,35,55,5,5,0,0,0,90,5,5,90,4.2,80,30,4,14,Directorates,1
2022,LEVEL3ID = 324,Compliance Directorate,Direction de la conformité,,Q01,44,41,4,2,8,0,0,86,4,10,86,4.12,78,40,4,14,Directorates,1
2022,LEVEL3ID = 325,Controlled Substances Directorate,Direction des substances contrôlées,,Q01,35,51,3,9,2,0,0,86,3,11,86,4.07,77,85,4,14,Directorates,1
2022,LEVEL3ID = 326,Licensing and Medical Access Directorate,Direction des licences et l'accès à des fins médicales,,Q01,50,37,3,6,3,0,0,87,3,9,87,4.25,81,75,4,14,Directorates,1
2022,LEVEL4ID = 427,Office of Medical Access,Bureau d'accès médical,,Q01,58,34,0,4,4,0,0,92,0,8,92,4.38,85,15,4,14,Divisions,1
2022,LEVEL4ID = 428,DGO Licencing and Medical Access/ Licencing and Security,Bureau du directeur général et accès médical/Licences et sécurité,,Q01,65,23,6,6,0,0,0,88,6,6,88,4.47,87,10,4,14,Divisions,1
2022,LEVEL3ID = 327,Strategic Policy Directorate,Direction de la politique stratégique,,Q01,37,53,0,5,5,0,0,90,0,10,90,4.13,78,40,4,14,Directorates,1
2022,LEVEL3ID = 328,Tobacco Control Directorate,Direction de la lutte contre le tabagisme,,Q01,20,58,1,15,5,0,0,78,1,20,78,3.73,68,65,4,14,Directorates,1
2022,LEVEL2ID = 210,Health Products and Food Branch,Direction générale des produits de santé et des aliments,,Q01,40,41,4,11,3,0,0,82,4,14,82,4.06,77,1470,4,14,Departments,1
2022,LEVEL3ID = 329,Policy Planning and International Affairs Directorate,"Direction des politiques, de la planification et des affaires internationales",,Q01,55,34,0,7,3,0,0,89,0,11,89,4.31,83,55,4,14,Directorates,1
2022,LEVEL4ID = 429,Director General's Office / Strategic Horizontal Policy Division/ Regulatory Innovation & Strategic Stakeholder Engagement Team,Bureau du Directeur général / Division des politiques stratégiques horizontales/ Division de l'innovation réglementaire et de la mobilisation des intervenants,,Q01,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,14,Divisions,1
2022,LEVEL4ID = 430,Office of Legislative and Regulatory Modernization,Bureau de la modernisation des lois et des règlements,,Q01,58,29,0,10,3,0,0,87,0,13,87,4.3,83,30,4,14,Divisions,1
2022,LEVEL3ID = 330,Assistant Deputy Minister's Office / Resource Management and Operations Directorate,Bureau du sous-ministre adjoint / Direction de la gestion des ressources et des opérations,,Q01,45,42,5,6,2,0,0,87,5,8,87,4.23,81,90,4,14,Directorates,1
2022,LEVEL4ID = 431,Assistant Deputy Minister's Office / Director General's Office / Governance Division / Internal Communications Division / Operational Management and Scientific Learning Division,Bureau du sous-ministre adjoint / Bureau du Directeur général / Division de la gouvernance / Division des communications internes / Division de la gestion opérationnelle et de l'apprentissage en science,,Q01,40,21,17,22,0,0,0,61,17,22,61,3.79,70,15,4,14,Divisions,1
2022,LEVEL4ID = 432,Strategic Planning and Accountability Division,Division de la planification stratégique et responsabilité organisationnelle,,Q01,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,14,Divisions,1
2022,LEVEL4ID = 433,Transformation and Business Informatics Division/ Information Science & Openness Division,Division de l'informatique des affaires et de la transformation/ / Division de la science de l'information & de l'ouverture,,Q01,42,44,9,0,5,0,0,86,9,5,86,4.18,80,20,4,14,Divisions,1
2022,LEVEL4ID = 434,Office of Submissions and Intellectual Property,Bureau des présentations et de la propriété intellectuelle,,Q01,52,39,2,5,2,0,0,91,2,7,91,4.33,83,35,4,14,Divisions,1
2022,LEVEL3ID = 331,Biologics and Radiopharmaceutical Drugs Directorate,Direction des médicaments biologiques et radiopharmaceutiques,,Q01,33,37,6,17,6,0,0,70,6,24,70,3.74,69,155,4,14,Directorates,1
2022,LEVEL4ID = 435,Director Generals Office / Office of Business Integration / Office of Quality and Information Management / Office of Regulatory Affairs,Bureau de la directrice générale / Bureau d'intégration des affaires / Bureau de la gestion de la qualité et de l'information / Bureau des affaires réglementaires,,Q01,29,47,0,18,6,0,0,77,0,23,77,3.76,69,20,4,14,Divisions,1
2022,LEVEL4ID = 436,"Centre for Oncology, Radiopharmaceuticals and Research","Centre pour les produits oncologiques, radiopharmaceutiques et de la recherche",,Q01,34,37,3,16,10,0,0,71,3,26,71,3.68,67,25,4,14,Divisions,1
2022,LEVEL4ID = 437,"Centre for Blood, Blood Products and Biotherapeutics",Centre pour le sang et les produits sanguins et bio thérapeutiques,,Q01,38,40,13,3,6,0,0,78,13,9,78,4.01,75,30,4,14,Divisions,1
2022,LEVEL4ID = 438,"Centre for Vaccines, Clinical Trials and Biostatistics","Centre des vaccins, des essais cliniques et de la biostatistique ",,Q01,30,30,6,28,6,0,0,60,6,34,60,3.49,62,30,4,14,Divisions,1
2022,LEVEL4ID = 439,"Centre for Policy, Pediatrics and International Collaboration","Centre de la politique, de la pédiatrie et de la collaboration internationale",,Q01,20,37,9,29,5,0,0,57,9,34,57,3.39,60,20,4,14,Divisions,1
2022,LEVEL3ID = 332,Food Directorate,Direction des aliments,,Q01,40,44,4,10,2,0,0,84,4,12,84,4.09,77,165,4,14,Directorates,1
2022,LEVEL4ID = 440,Director General's Office / Bureau of Business Systems & Operations,Bureau de la directrice générale / Bureau des systèmes administratifs et des opérations,,Q01,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,14,Divisions,1
2022,LEVEL4ID = 441,"Bureau of Policy, Intergovernmental and International Affairs / Bureau of Food Surveillance and Science Integration",Bureau des politiques et des affaires intergouvernementales et internationales / Bureau des surveillance des aliments et de lintégration de la science,,Q01,35,44,8,10,4,0,0,78,8,14,78,3.95,74,25,4,14,Divisions,1
2022,LEVEL4ID = 442,Chemical Safety: Directors Office / Chemical Health Assessment,Innocuité des produits chimiques: Bureau du directeur / Évaluation chimique et sanitaire,,Q01,27,67,0,0,6,0,0,94,0,6,94,4.09,77,20,4,14,Divisions,1
2022,LEVEL4ID = 443,Chemical Safety - Food Research/To0icology Research/Scientific Services,Sécurité chimique - Recherche alimentaire / Recherche to0icologique / Services scientifiques,,Q01,38,30,7,19,6,0,0,69,7,25,69,3.76,69,15,4,14,Divisions,1
2022,LEVEL4ID = 444,Nutritional Sciences: Directors Office / Nutrition Regulation Standards / Office of Nutritional Policy and Promotion,Sciences de la nutrition: Bureau du Directeur / Réglementation et normes en matière de nutrition / Bureau de la politique et de la promotion de la nutrition,,Q01,59,27,4,11,0,0,0,86,4,11,86,4.34,84,25,4,14,Divisions,1
2022,LEVEL4ID = 445,Nutrition Research / Nutrition Premarket Assessment,Recherche nutritionnelle / évaluation de la nutrition avant la commercialisation,,Q01,48,38,0,14,0,0,0,86,0,14,86,4.2,80,15,4,14,Divisions,1
2022,LEVEL4ID = 446,Microbial Hazards,Dangers microbiens,,Q01,23,57,5,13,3,0,0,79,5,16,79,3.84,71,35,4,14,Divisions,1
2022,LEVEL3ID = 333,Marketed Health Products Directorate,Direction des produits de santé commercialisés,,Q01,39,40,2,14,5,0,0,79,2,18,79,3.95,74,115,4,14,Directorates,1
2022,LEVEL4ID = 447,Director Generals Office / Bureau of Strategic Engagement and Integrated Management Services,Bureau de la directrice générale / Bureau de la mobilisation stratégique et des services de gestion intégrée,,Q01,23,49,4,12,12,0,0,72,4,24,72,3.58,65,25,4,14,Divisions,1
2022,LEVEL4ID = 448,Office of Policy Risk Advisory and Advertising,"Bureau des politiques, des conseils sur les risques, et de la publicité",,Q01,29,52,0,19,0,0,0,81,0,19,81,3.91,73,10,4,14,Divisions,1
2022,LEVEL4ID = 449,"Bureau of Biologics, Radiopharmaceuticals and Self-care products","Bureau des produits biologiques, radiopharmaceutiques et auto-administratifs",,Q01,21,41,4,24,9,0,0,62,4,34,62,3.4,60,20,4,14,Divisions,1
2022,LEVEL4ID = 450,Health Products Surveillance and Epidemiology Bureau,Bureau de la surveillance des produits de santé et de lépidémiologie,,Q01,51,37,0,9,3,0,0,88,0,12,88,4.24,81,30,4,14,Divisions,1
2022,LEVEL4ID = 451,Marketed Pharmaceuticals Bureau,Bureau des produits pharmaceutiques,,Q01,39,33,9,20,0,0,0,71,9,20,71,3.9,73,15,4,14,Divisions,1
2022,LEVEL3ID = 334,Natural and Non-prescription Health Products Directorate,Direction des produits de santé naturels et sans ordonnance,,Q01,29,44,5,21,1,0,0,73,5,22,73,3.8,70,95,4,14,Directorates,1
2022,LEVEL4ID = 452,Director Generals Office / Bureau of Strategic Planning and Business Services / Bureau of Business Systems Modernization,Bureau de la directrice générale / Bureau de la planification stratégique et des services daffaires / Bureau de la modernisation des systèmes daffaires,,Q01,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,14,Divisions,1
2022,LEVEL4ID = 453,"Bureau of Policy, Risk Management and Stakeholder Engagement","Bureau des politiques, de la gestion des risques et de la participation des intervenants",,Q01,25,37,10,28,0,0,0,62,10,28,62,3.6,65,15,4,14,Divisions,1
2022,LEVEL4ID = 454,Bureau of Product Review and Assessment,Bureau de le0amen et de lévaluation des produits,,Q01,30,40,11,16,4,0,0,70,11,19,70,3.76,69,20,4,14,Divisions,1
2022,LEVEL4ID = 455,Bureau of Licensing Services and Systems,Bureau des services de licences et systèmes,,Q01,26,40,3,31,0,0,0,66,3,31,66,3.6,65,30,4,14,Divisions,1
2022,LEVEL3ID = 335,Pharmaceutical Drugs Directorate,Direction des médicaments pharmaceutiques,,Q01,48,38,3,9,2,0,0,86,3,11,86,4.22,81,210,4,14,Directorates,1
2022,LEVEL4ID = 456,"Director General's Office / Bureau of Medical Sciences/ Bureau of Policy, Science and International Programs","Bureau du directeur général / Bureau des sciences médicales / Bureau des politiques, sciences et programmes internationau0",,Q01,38,32,7,20,3,0,0,70,7,23,70,3.83,71,30,4,14,Divisions,1
2022,LEVEL4ID = 457,"Office of Planning, Performance and Review Services","Bureau de la planification, du rendement et des services d'e0amen",,Q01,43,43,4,6,3,0,0,86,4,10,86,4.16,79,25,4,14,Divisions,1
2022,LEVEL4ID = 458,"Bureau of Cardiology, Allergy and Neurological Sciences","Bureau de cardiologie, allergologie et des sciences neurologiques",,Q01,37,50,4,9,0,0,0,87,4,9,87,4.14,79,20,4,14,Divisions,1
2022,LEVEL4ID = 459,"Bureau of Metabolism, Oncology and Reproductive Sciences","Bureau de métabolisme, de l'oncologie et des sciences de la reproduction",,Q01,44,40,0,16,0,0,0,84,0,16,84,4.13,78,15,4,14,Divisions,1
2022,LEVEL4ID = 460,"Bureau of Gastroenterology, Infection and Viral Diseases",Bureau de la gastroentérologie et des maladies infectieuses et virales,,Q01,72,25,0,3,0,0,0,97,0,3,97,4.67,92,35,4,14,Divisions,1
2022,LEVEL4ID = 461,Bureau of Pharmaceutical Sciences,Bureau des sciences pharmaceutiques,,Q01,39,49,6,7,0,0,0,87,6,7,87,4.19,80,40,4,14,Divisions,1
2022,LEVEL4ID = 462,Office of Clinical Trials,Bureau des essais cliniques,,Q01,41,38,5,7,9,0,0,79,5,16,79,3.96,74,25,4,14,Divisions,1
2022,LEVEL3ID = 336,Medical Devices Directorate,Direction des instruments médicau0,,Q01,43,35,2,18,1,0,0,79,2,19,79,4.02,76,85,4,14,Directorates,1
2022,LEVEL4ID = 463,"Director General's Office / Bureau of Planning and Operations / Bureau of policy and international programs / Bureau of Investigational Testing Authorization, Special Access Program and Post-market Surveillance","Bureau du directeur général / Bureau de la planification et des opérations / Bureau des politiques et des programmes internationau0 / Bureau des autorisations d'essai e0périmental, du programme d'accès spécial et de la surveillance post commercialisation",,Q01,45,36,0,19,0,0,0,81,0,19,81,4.07,77,20,4,14,Divisions,1
2022,LEVEL4ID = 464,Bureau of Licensing Services,Bureau des services d'homologation,,Q01,74,26,0,0,0,0,0,100,0,0,100,4.74,94,10,4,14,Divisions,1
2022,LEVEL4ID = 465,Bureau of Evaluation,Bureau de lévaluation,,Q01,33,41,3,23,0,0,0,73,3,23,73,3.83,71,35,4,14,Divisions,1
2022,LEVEL3ID = 337,Veterinary Drugs Directorate,Direction des médicaments vétérinaires,,Q01,35,47,6,13,0,0,0,81,6,13,81,4.03,76,35,4,14,Directorates,1
2022,LEVEL2ID = 211,Pest Management Regulatory Agency,Agence de réglementation de la lutte antiparasitaire,,Q01,29,55,2,9,4,0,0,84,2,13,84,3.96,74,275,4,14,Departments,1
2022,LEVEL3ID = 338,Health Evaluation Directorate,Direction de l'évaluation sanitaire,,Q01,26,50,7,15,2,0,0,76,7,17,76,3.83,71,55,4,14,Directorates,1
2022,LEVEL3ID = 339,Registration Directorate,Direction des homologations,,Q01,32,61,0,2,4,0,0,94,0,6,94,4.15,79,35,4,14,Directorates,1
2022,LEVEL3ID = 340,Environmental Assessment Directorate,Direction de l'évaluation environnementale,,Q01,29,46,0,19,6,0,0,75,0,25,75,3.74,69,30,4,14,Directorates,1
2022,LEVEL3ID = 341,PMRA E0ecutive Directors Office and PMRA Transformation,Bureau du directeur e0écutif de lARLA et Transformation ARLA,,Q01,13,78,3,6,0,0,0,91,3,6,91,3.98,75,25,4,14,Directorates,1
2022,LEVEL3ID = 342,Value Assessment and Re-evaluation Directorate,Direction de l'évaluation de la valeur et de la gestion des réévaluations,,Q01,40,49,2,2,6,0,0,89,2,8,89,4.15,79,45,4,14,Directorates,1
2022,LEVEL3ID = 343,Policy and Operations Directorate,Direction des politiques et des opérations,,Q01,17,68,0,8,7,0,0,85,0,15,85,3.79,70,25,4,14,Directorates,1
